title,price,model,type,star_rating,reviews
"ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Thin and Light Laptop  (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)","₹33,990",E1504FA-NJ321WS,Thin and Light Laptop,4.2,"GREAT PERFORMANCE,SNAPPY, WONDERFUL BATTERY LIFE BECAUSE OPF RYZEN 3 7320USCREEN QUALITY IS AVG.BUT SINCE IT COMES WITH MS OFFICE 2021 ITS ABLE TO GET THE BASIC JOBS OF OFFICE AND NORMAL USE NICELY.VERY GOOD CHOICE UNDER 32K IF OFFER IS AVAILABLE.READ MORE"
"ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Thin and Light Laptop  (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)","₹33,990",E1504FA-NJ321WS,Thin and Light Laptop,4.2,"The screen is not that good, the rest is fine.A finger print scanner was needed.READ MORE"
"ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Thin and Light Laptop  (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)","₹33,990",E1504FA-NJ321WS,Thin and Light Laptop,4.2,Nice laptop.. Under 40000 thousands budget... Go for itREAD MORE
"ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Thin and Light Laptop  (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)","₹33,990",E1504FA-NJ321WS,Thin and Light Laptop,4.2,"Performance is nice at this price. Only issue is with the display. But the display is better than what the other famous vendors like Dell, HP or Lenovo are providing and is also quite bright. It is also light weight for a 15.6 inch laptop. The build is very much sturdy and design looks stylish.Drawbacks:No backlit keyboard.No fingerprint scanner.No SD card slot.Only 2 USB Type-A slots.No RAM upgrade options.Highlights:LPDDR5 RAM 5500MhzProcessor is great and is also power efficient...READ MORE"
"ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Thin and Light Laptop  (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)","₹33,990",E1504FA-NJ321WS,Thin and Light Laptop,4.2,Nice laptop under 40kFabulous performance 😍I use i3 11th gen but ryzen 7320u is beastDisplay is okDisplay is better than other brandBuild quality is impressive ☺️Battery backup is nice ☺️READ MORE
"ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Thin and Light Laptop  (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)","₹33,990",E1504FA-NJ321WS,Thin and Light Laptop,4.2,Good product 👍READ MORE
"ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Thin and Light Laptop  (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)","₹33,990",E1504FA-NJ321WS,Thin and Light Laptop,4.2,Good product value for money very fast deliveryREAD MORE
"Lenovo Legion 5 AMD Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) 15ACH6H Gaming Laptop  (15.6 Inch, Phantom Blue (Top), Shadow Black (Bottom), 2.4 Kg, With MS Office)","₹99,990",15ACH6H,Gaming Laptop,N/A,
"MSI GF63 Thin Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) Thin GF63 12UC-846IN Gaming Laptop  (15.6 inch, Black, 1.86 g)","₹62,990",Thin GF63 12UC-846IN,Gaming Laptop,4.3,"Impressive laptop! Excellent performance, sleek design, and great value for money. Highly recommended. Thanks, Flipkart! ⭐⭐⭐⭐⭐READ MORE"
"MSI GF63 Thin Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) Thin GF63 12UC-846IN Gaming Laptop  (15.6 inch, Black, 1.86 g)","₹62,990",Thin GF63 12UC-846IN,Gaming Laptop,4.3,AwesomeREAD MORE
"MSI GF63 Thin Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) Thin GF63 12UC-846IN Gaming Laptop  (15.6 inch, Black, 1.86 g)","₹62,990",Thin GF63 12UC-846IN,Gaming Laptop,4.3,Awesome laptop in this price range I literally like it most and I recommend this to all .READ MORE
"MSI GF63 Thin Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) Thin GF63 12UC-846IN Gaming Laptop  (15.6 inch, Black, 1.86 g)","₹62,990",Thin GF63 12UC-846IN,Gaming Laptop,4.3,Performance is very good. Design is simple so you can use on work as well. Battery is decent as it is a gaming laptop.READ MORE
"HP Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5006TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.69 kg, With MS Office)","₹38,990",15s-fy5006TU,Thin and Light Laptop,4.8,SuperbREAD MORE
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.63 Kg, With MS Office)","₹38,990",15IAU7,Thin and Light Laptop,4.2,"Design is excellent , Display quality is very good , Battery backup is good 4-5hrs on normal usage , but feels bit slow dunoo why , like 10th or 11th gen tho it's 12th genREAD MORE"
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.63 Kg, With MS Office)","₹38,990",15IAU7,Thin and Light Laptop,4.2,"This is an excellent laptop for its price....It's slim and Light weight too.As it is i3 12th 1215u processor the performance is snappy so far...and Battery back up is Good it's like around 4 to 5 hours.Coming to Display it is Good but viewing angles are not great, as it is TN panel still it is Good.Speaker output is low but good clarity.Overall Very good Laptop for students and Office works...READ MORE"
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.63 Kg, With MS Office)","₹38,990",15IAU7,Thin and Light Laptop,4.2,Design is simple but looks good.Performance is also better.READ MORE
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.63 Kg, With MS Office)","₹38,990",15IAU7,Thin and Light Laptop,4.2,"Good configuration, ideal for daily work.. if you are looking for installing software development applications then go for I5, considering the fact that nowadays applications are heavy weight that require more cpu n memory. But this is a value for money. Not very attractive in design as usual in Lenovo laptops but good hardware and configurationREAD MORE"
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.63 Kg, With MS Office)","₹38,990",15IAU7,Thin and Light Laptop,4.2,Gud budget laptop for student use fast and value for moneyREAD MORE
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.63 Kg, With MS Office)","₹38,990",15IAU7,Thin and Light Laptop,4.2,"Camera quality is worst. Performance wise it is good. RAM slot is only one, they should give 2 slot for RAM. At the time of charging, laptop heats so much.READ MORE"
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.63 Kg, With MS Office)","₹38,990",15IAU7,Thin and Light Laptop,4.2,Review after 1 month of use. This is best laptop for students i buy it at 33k at this price this is the best laptop.At this price everyone can go for it . performance is too much awesome .Pros-Best in this budget.Again performance is awesome.Design is good.Display is also good.Cons-No backlit keyboardBattery backup is very poor.overall it's a good laptop in this budget.READ MORE
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.63 Kg, With MS Office)","₹38,990",15IAU7,Thin and Light Laptop,4.2,Such Glorious Lapy design is very smart I like it so much thank you Flipkart delivery very fastREAD MORE
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.63 Kg, With MS Office)","₹38,990",15IAU7,Thin and Light Laptop,4.2,Camera is very poorDisplay averagePerformance goodDesign goodREAD MORE
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.63 Kg, With MS Office)","₹38,990",15IAU7,Thin and Light Laptop,4.2,Display is not goodREAD MORE
"Infinix ZEROBOOK 13 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and Light Laptop  (15.6 inch, Grey With Meteorite Phase Design, 1.80 Kg, With MS Office)","₹54,990",ZL513,Thin and Light Laptop,4.1,"Best laptop for coding , development , Normal video editing , graphics designing , light gaming it can do your daily day to day task very easily since it has i5 13 generation H series Prosser ( which is best for performance)What I most like in the laptop :-. camera quality. performance button. Display. Speakers. Battery backup. lighting in logo. Build quality and obviously performanceIf you are a student you can consider thisOverall it's good laptopREAD MORE"
"Infinix ZEROBOOK 13 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and Light Laptop  (15.6 inch, Grey With Meteorite Phase Design, 1.80 Kg, With MS Office)","₹54,990",ZL513,Thin and Light Laptop,4.1,Top notch flagship quality laptop must go for it it's 100% value for money.READ MORE
"Infinix ZEROBOOK 13 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and Light Laptop  (15.6 inch, Grey With Meteorite Phase Design, 1.80 Kg, With MS Office)","₹54,990",ZL513,Thin and Light Laptop,4.1,"The product is totally awesome 10/10 for these specs.I have been using this laptop for a month now.Photoshop and Lightroom works flawlessly and I have been using them in eco mode.In terms of games it performs really well and I have tried following games like GTA 5, Any NFS, F1 22. Again eco mode is enough.GPU load is always at 100%. So I don't recommend playing continuously.There is nothing to hate about this laptop. In terms of looks it is really great.Display colours are really g...READ MORE"
"Infinix ZEROBOOK 13 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and Light Laptop  (15.6 inch, Grey With Meteorite Phase Design, 1.80 Kg, With MS Office)","₹54,990",ZL513,Thin and Light Laptop,4.1,"Just received today 😍😍Design 5/5 😍Display 5/5 😍Fingerprint, Hinges light, Zero backlit, keyboard backlit 5/5 😍battery backup up to 8 hours 5/5 😍performance 5/5 😍Audio 4/5Everything is good with this laptop.just a small issue i faced while using this, my touchpad was flickering after using 5-6 hours.maybe it was happening due to some settings.i don't know, but i will update my review after 30 daysREAD MORE"
"Infinix ZEROBOOK 13 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and Light Laptop  (15.6 inch, Grey With Meteorite Phase Design, 1.80 Kg, With MS Office)","₹54,990",ZL513,Thin and Light Laptop,4.1,Bad service from seller cancelled my order .I have to buy at loss of 9k.Faced 2 big problem1. Lag in touchpad after heavy use2. BSOD error3. Camera have too wide angle4. Laggy after long term useREAD MORE
"Infinix ZEROBOOK 13 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and Light Laptop  (15.6 inch, Grey With Meteorite Phase Design, 1.80 Kg, With MS Office)","₹54,990",ZL513,Thin and Light Laptop,4.1,"In this laptop we can't install secondary ssd even in this have a m2 ssd slot also make sure this thing.If you have anyone solution this let's descus in the reply?Other hand this laptop is a killer at this price. i honestly say about it's  performance, battery backup, design, and display all is good at this price. I strong recommended for go with this laptop.READ MORE"
"Infinix ZEROBOOK 13 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and Light Laptop  (15.6 inch, Grey With Meteorite Phase Design, 1.80 Kg, With MS Office)","₹54,990",ZL513,Thin and Light Laptop,4.1,"Everything is just too good, I'm just worried about After sale service.READ MORE"
"Infinix ZEROBOOK 13 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and Light Laptop  (15.6 inch, Grey With Meteorite Phase Design, 1.80 Kg, With MS Office)","₹54,990",ZL513,Thin and Light Laptop,4.1,"This is the amazing product..Better battery, display, sound quality, performanceEverything is outstanding..I love it ❤❤❤READ MORE"
"Infinix ZEROBOOK 13 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and Light Laptop  (15.6 inch, Grey With Meteorite Phase Design, 1.80 Kg, With MS Office)","₹54,990",ZL513,Thin and Light Laptop,4.1,I bought this laptop with i5 13th generation processor within 2 weeks fingerprint sensor not working waste laptopREAD MORE
"Infinix ZEROBOOK 13 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and Light Laptop  (15.6 inch, Grey With Meteorite Phase Design, 1.80 Kg, With MS Office)","₹54,990",ZL513,Thin and Light Laptop,4.1,"Value for Money... 🔥No other brands can give this top specifications at this price. Laptop is best for every type of use. If you don't care about after sale service, and your budget is tight... Don't think about brand. Must Buy thisREAD MORE"
"Acer Aspire 7 Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","₹54,990",A715-76G,Gaming Laptop,4.2,Cheapest RTX laptop with 16gigs of RAM right now. Worth buying!READ MORE
"Acer Aspire 7 Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","₹54,990",A715-76G,Gaming Laptop,4.2,Very good 👍READ MORE
"Acer Aspire 7 Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","₹54,990",A715-76G,Gaming Laptop,4.2,It's was a great machine they have 144hz display8.5/10 thank youREAD MORE
"Acer Aspire 7 Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","₹54,990",A715-76G,Gaming Laptop,4.2,"Good product, don't be carried away by some bad reviews, this is a gaming laptop so don't expect a very good battery and even if it had one the battery consumption would be high due to graphic card. The graphic card performance is decent (Value for money tho) you get around 50-60 fps in warzone (ultra settings + dlss (ultra) ) and around 55-65 in PUBG basically it can run all tripe A title games in playable fps but don't try ray tracing tho. Make sure you install the game ready driver from ge...READ MORE"
"Acer Aspire 7 Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","₹54,990",A715-76G,Gaming Laptop,4.2,Best laptop with i5 12 gen H-series processor and RTX 2050 is  a beast at this price pointI am happy with my purchase.READ MORE
"Acer Aspire 7 Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","₹54,990",A715-76G,Gaming Laptop,4.2,Several blackouts on ongoing screen and there is a little opening in the lower part of attachement to the display panel and the mouse pad  some times does not responds to stimutus or touchREAD MORE
"Acer Aspire 7 Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","₹54,990",A715-76G,Gaming Laptop,4.2,Awsm laptop loved itREAD MORE
"Acer Aspire 7 Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","₹54,990",A715-76G,Gaming Laptop,4.2,Laptop didn't turn onREAD MORE
"Acer Aspire 7 Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","₹54,990",A715-76G,Gaming Laptop,4.2,Best laptop you must buy it.READ MORE
"Acer Aspire 7 Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","₹54,990",A715-76G,Gaming Laptop,4.2,Laptop hang sometimes...and automatically restart....READ MORE
"DELL Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Laptop  (14 inch, Carbon Black, 1.48 Kg, With MS Office)","₹37,999",Vostro 3425,Thin and Light Laptop,3.7,Good productREAD MORE
"Acer One14 Ryzen 5 3500U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 Inch, Rose Gold, 1.6 Kg, With MS Office)","₹29,990",Z2-493,Thin and Light Laptop,4.4,GoodREAD MORE
"HP Pavilion (2023) Eyesafe Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)","₹59,999",14-EC1019AU,Thin and Light Laptop,4.4,Good performance and features 👍READ MORE
"HP Pavilion (2023) Eyesafe Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)","₹59,999",14-EC1019AU,Thin and Light Laptop,4.4,"This is totally amazing device as wellas it provide plethora of features such as* Good battery backup (4-5 hours)* 400 nits display quality* back light keyboard* excellent RYZEN 5 processor* 16 GB ram and many moreMoreover, the look of this hp pavilion is very versatile and attractiveLastly, I sad that Flipkart service is great as per my expectationsThanks you flipkart and Ekart team 😇😇READ MORE"
"HP Pavilion (2023) Eyesafe Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)","₹59,999",14-EC1019AU,Thin and Light Laptop,4.4,"The battery is unbelievable. Easily works for more than 8+ hours when I am just browsing and making notes. This is why I had gone with Ryzen instead of Intel. The performance has been perfect as well. Takes 5 seconds to switch on. Comes with a fingerprint scanner in the 16GB ram model(which I got for 49K thanks to the credit cards in summer sale). Totally worth it if you can get it within 53k in my opinion. Perfect for students, gives you a premium look and easily goes inside the bag. Bigger ...READ MORE"
"HP Pavilion (2023) Eyesafe Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)","₹59,999",14-EC1019AU,Thin and Light Laptop,4.4,Best Price And Best Quality LaptopREAD MORE
"HP Pavilion (2023) Eyesafe Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)","₹59,999",14-EC1019AU,Thin and Light Laptop,4.4,At this price point this is the best laptop with best performance.READ MORE
"HP Pavilion (2023) Eyesafe Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)","₹59,999",14-EC1019AU,Thin and Light Laptop,4.4,It's Even Ryzen 5 process an also it's give the much more better performance.1. It's Coming Anti-Glare Display 400nits it's the very best Display Quality *****2. It's 16gb varient it's finger print also very speed to work ****3. Sound is also Good ****4. Battery is not a issue max 4-5 hours****I have seeing to buy a laptop since 3months but this is the best one. Finally I bought itI have seen all pavilion 14 series but it's the best one all of themSo no dought to buyREAD MORE
"HP Pavilion (2023) Eyesafe Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)","₹59,999",14-EC1019AU,Thin and Light Laptop,4.4,Premium look... Good built quality.. only issue is battery...drains too fast.. and heating issue too.. otherwise goodREAD MORE
"HP Pavilion (2023) Eyesafe Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)","₹59,999",14-EC1019AU,Thin and Light Laptop,4.4,Best laptop in this range. I have received the laptop as per given specification.READ MORE
"HP Pavilion (2023) Eyesafe Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)","₹59,999",14-EC1019AU,Thin and Light Laptop,4.4,"Pros:Display clarity is excellentKeyboard and big touchpadBattery backup more than 6 hrs for normal useBuild quality - its plastic but strongRyzen processor is superbFingerprint reader is fastOffice 2021Lots of disk space available without unnecessary recovery toolsResponsive customer careCan charge laptop via USC-C port (upto 65W) - big plusDedicated keys for home, pgup, pgdn, end (very handy for developers)Looks professional but not Wow-ishCons:Battery charging limit is not...READ MORE"
"HP Pavilion (2023) Eyesafe Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)","₹59,999",14-EC1019AU,Thin and Light Laptop,4.4,its the laptop you want without gamingREAD MORE
"realme Book Prime Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Grey, 1.37 kg, With MS Office)","₹56,999",Book Prime,Thin and Light Laptop,4.3,"First impressions was very goodCant say much about it as it has  been delivered yesterday but feel very light, compact and sturdyDisplay is sharp and bright but got some reflectionAnd performance is buttery smooth and boot time is literally less than 10 or 12 seconds. Got heated while charging but feels normal to me.Initially happy with the product..♥️❤️READ MORE"
"realme Book Prime Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Grey, 1.37 kg, With MS Office)","₹56,999",Book Prime,Thin and Light Laptop,4.3,"Slim, lightweight and beast 😍😍 at this price.READ MORE"
"realme Book Prime Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Grey, 1.37 kg, With MS Office)","₹56,999",Book Prime,Thin and Light Laptop,4.3,"Nice display clarity, nice sound as well, smooth performance, superb in looks, nice back light keyboard but battery isn't upto the mark and heat dissipation also ok but not upto the markREAD MORE"
"realme Book Prime Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Grey, 1.37 kg, With MS Office)","₹56,999",Book Prime,Thin and Light Laptop,4.3,"In this Prize segment , nobody can beat them.READ MORE"
"realme Book Prime Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Grey, 1.37 kg, With MS Office)","₹56,999",Book Prime,Thin and Light Laptop,4.3,"Display is excellent, performance is excellent , battery is good . Overall a good package realme has packed in this price segment.READ MORE"
"realme Book Prime Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Grey, 1.37 kg, With MS Office)","₹56,999",Book Prime,Thin and Light Laptop,4.3,I AM SO HAPPY THANKS FOR  REALME COMPANY WITH THANKS TO LOT FLIPKARTREAD MORE
"realme Book Prime Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Grey, 1.37 kg, With MS Office)","₹56,999",Book Prime,Thin and Light Laptop,4.3,"Really love it...nice performance till date, using it for 7-8 days. Screen looking like AMOLED, Nice video experience, sound quality also good.  Trackpad Touch response excellent. Very minimum booting time. Excellent transfer speed. Fingerprint sensor is excellent. Even camera quality also excellent compared to other brands. Overall experience is awesome. REALME love it.READ MORE"
"realme Book Prime Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Grey, 1.37 kg, With MS Office)","₹56,999",Book Prime,Thin and Light Laptop,4.3,Super 👌READ MORE
"realme Book Prime Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Grey, 1.37 kg, With MS Office)","₹56,999",Book Prime,Thin and Light Laptop,4.3,Has a great look..READ MORE
"realme Book Prime Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Grey, 1.37 kg, With MS Office)","₹56,999",Book Prime,Thin and Light Laptop,4.3,After using it for 3 days i experienced it's performance is awesome design is awesome built quality is awesome but battery consumption is High not up to mark and display should be Anti glare and I'm tense about it's after sale service and durability.READ MORE
"HP 240 G8 Core i3 11th Gen - (8 GB/512 GB SSD/DOS) 4K5D5PA Laptop  (14 inch, Black)","₹35,590",240 G8,Laptop,3.3,
"ASUS TUF Gaming F15 (2023) with 90WHr Battery Intel H-Series Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050/144 Hz/140 W) FX507VU-LP083WS Gaming Laptop  (15.6 Inch, Mecha Gray, 2.20 Kg, With MS Office)","₹1,29,990",FX507VU-LP083WS,Gaming Laptop,4.3,"No Doubt, performance is superb and battery life also but price is little bit overpriced. if you get under 96k then it's ok. It's a powerful machine so heating issue is normal but only if you are playing game. For normal use there is no heating issue . But I suggest that you must be use a cooling pad if in your room has no ACREAD MORE"
"ASUS TUF Gaming A16 Advantage Edition (2023) with 90WHr Battery Ryzen 9 Octa Core 7940HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/AMD Radeon RX 7600S/165 Hz/95 W) FA617XS-N3026WS Gaming Laptop  (16 Inch, Sandstorm, 2.20 Kg, With MS Office)","₹1,39,990",FA617XS-N3026WS,Gaming Laptop,N/A,
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.63 kg, With MS Office)","₹33,990",15IAU7,Thin and Light Laptop,4.1,"This is under performance model of lenovo ,Normally it's ok but when i am giving load on cpu it's performance going down ,Once i replaced it but but again same problem in replaced laptop,Lenovo unble to manage i3 1215u thermals and there's motherboard is not compatible for CPU.So don't buy this model go with another brand.I have uploaded the pictures where cpu load is 100%but performance is 60-70%READ MORE"
